id,point,type,granularity,granularitytimezone,activity,classification,capacity,volume,percentage,emission,emissionfactor,validfrom,validto,lastupdate,carbon_intensity_gco2_per_kwh,temperature_c_delft,temperature_source
68887086955,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13323476,3330869,0.220645,1057040,0.317347,2025-04-16 06:00:00+00:00,2025-04-16 06:15:00+00:00,2026-03-18 07:22:12+00:00,317.347,9.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68887086956,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13420716,3355179,0.222256,1059628,0.315819,2025-04-16 06:15:00+00:00,2025-04-16 06:30:00+00:00,2026-03-18 07:22:12+00:00,315.819,9.525,Open-Meteo historical hourly archive interpolated to 15 minutes
68889011013,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13364364,3341091,0.221322,1061572,0.317732,2025-04-16 06:30:00+00:00,2025-04-16 06:45:00+00:00,2026-03-18 07:22:12+00:00,317.732,9.65,Open-Meteo historical hourly archive interpolated to 15 minutes
68889011014,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13209304,3302326,0.218754,1042925,0.315815,2025-04-16 06:45:00+00:00,2025-04-16 07:00:00+00:00,2026-03-18 07:22:12+00:00,315.815,9.775,Open-Meteo historical hourly archive interpolated to 15 minutes
68889011015,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12826180,3206545,0.212409,987553,0.30798,2025-04-16 07:00:00+00:00,2025-04-16 07:15:00+00:00,2026-03-18 07:22:12+00:00,307.97999999999996,9.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68889011016,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12966484,3241621,0.214733,971102,0.299573,2025-04-16 07:15:00+00:00,2025-04-16 07:30:00+00:00,2026-03-18 07:22:12+00:00,299.573,9.950000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68889105311,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13163396,3290849,0.217993,962622,0.292515,2025-04-16 07:30:00+00:00,2025-04-16 07:45:00+00:00,2026-03-18 07:22:12+00:00,292.51500000000004,10.0,Open-Meteo historical hourly archive interpolated to 15 minutes
68889350842,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13232768,3308192,0.219142,933649,0.282223,2025-04-16 07:45:00+00:00,2025-04-16 08:00:00+00:00,2026-03-18 07:22:12+00:00,282.223,10.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68889350843,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13315348,3328837,0.22051,895239,0.268934,2025-04-16 08:00:00+00:00,2025-04-16 08:15:00+00:00,2026-03-18 07:22:12+00:00,268.934,10.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68889350844,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13241632,3310408,0.219289,863165,0.260743,2025-04-16 08:15:00+00:00,2025-04-16 08:30:00+00:00,2026-03-18 07:22:12+00:00,260.743,10.35,Open-Meteo historical hourly archive interpolated to 15 minutes
68889675134,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13156208,3289052,0.217874,848438,0.257958,2025-04-16 08:30:00+00:00,2025-04-16 08:45:00+00:00,2026-03-18 07:22:12+00:00,257.958,10.6,Open-Meteo historical hourly archive interpolated to 15 minutes
68889675135,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12861332,3215333,0.21299,812805,0.25279,2025-04-16 08:45:00+00:00,2025-04-16 09:00:00+00:00,2026-03-18 07:22:12+00:00,252.79000000000002,10.85,Open-Meteo historical hourly archive interpolated to 15 minutes
68889675136,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12823380,3205845,0.212362,813247,0.253676,2025-04-16 09:00:00+00:00,2025-04-16 09:15:00+00:00,2026-03-18 07:22:12+00:00,253.67600000000002,11.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68889675137,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13124624,3281156,0.21735,832556,0.253739,2025-04-16 09:15:00+00:00,2025-04-16 09:30:00+00:00,2026-03-18 07:22:12+00:00,253.739,11.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68889770297,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13319896,3329974,0.220584,825313,0.247844,2025-04-16 09:30:00+00:00,2025-04-16 09:45:00+00:00,2026-03-18 07:22:12+00:00,247.84400000000002,11.399999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68890017911,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13288836,3322209,0.220069,796161,0.239648,2025-04-16 09:45:00+00:00,2025-04-16 10:00:00+00:00,2026-03-18 07:22:12+00:00,239.648,11.549999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68890017912,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13772080,3443020,0.228072,764987,0.222185,2025-04-16 10:00:00+00:00,2025-04-16 10:15:00+00:00,2026-03-18 07:22:12+00:00,222.185,11.7,Open-Meteo historical hourly archive interpolated to 15 minutes
68890017913,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14085944,3521486,0.23327,747506,0.21227,2025-04-16 10:15:00+00:00,2025-04-16 10:30:00+00:00,2026-03-18 07:22:12+00:00,212.26999999999998,11.625,Open-Meteo historical hourly archive interpolated to 15 minutes
68890114275,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14388212,3597053,0.238275,734075,0.204077,2025-04-16 10:30:00+00:00,2025-04-16 10:45:00+00:00,2026-03-18 07:22:12+00:00,204.077,11.55,Open-Meteo historical hourly archive interpolated to 15 minutes
68890362925,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14454292,3613573,0.239369,724361,0.200456,2025-04-16 10:45:00+00:00,2025-04-16 11:00:00+00:00,2026-03-18 07:22:12+00:00,200.456,11.475,Open-Meteo historical hourly archive interpolated to 15 minutes
68890362926,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14186292,3546573,0.234931,694033,0.195691,2025-04-16 11:00:00+00:00,2025-04-16 11:15:00+00:00,2026-03-18 07:22:12+00:00,195.691,11.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68890362927,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14176524,3544131,0.234769,682132,0.192468,2025-04-16 11:15:00+00:00,2025-04-16 11:30:00+00:00,2026-03-18 07:22:12+00:00,192.468,11.525,Open-Meteo historical hourly archive interpolated to 15 minutes
68890692826,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14268484,3567121,0.236292,677336,0.189883,2025-04-16 11:30:00+00:00,2025-04-16 11:45:00+00:00,2026-03-18 07:22:12+00:00,189.883,11.65,Open-Meteo historical hourly archive interpolated to 15 minutes
68890692827,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14293728,3573432,0.23671,665819,0.186325,2025-04-16 11:45:00+00:00,2025-04-16 12:00:00+00:00,2026-03-18 07:22:12+00:00,186.325,11.775,Open-Meteo historical hourly archive interpolated to 15 minutes
68890692828,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14262736,3565684,0.236196,665666,0.186687,2025-04-16 12:00:00+00:00,2025-04-16 12:15:00+00:00,2026-03-18 07:22:12+00:00,186.68699999999998,11.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68890692829,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14458368,3614592,0.239436,693788,0.191941,2025-04-16 12:15:00+00:00,2025-04-16 12:30:00+00:00,2026-03-18 07:22:12+00:00,191.941,11.975,Open-Meteo historical hourly archive interpolated to 15 minutes
68891026555,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,14373848,3593462,0.238036,713867,0.198657,2025-04-16 12:30:00+00:00,2025-04-16 12:45:00+00:00,2026-03-18 07:22:12+00:00,198.657,12.049999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68891026556,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13914360,3478590,0.230427,707799,0.203473,2025-04-16 12:45:00+00:00,2025-04-16 13:00:00+00:00,2026-03-18 07:22:12+00:00,203.47299999999998,12.125,Open-Meteo historical hourly archive interpolated to 15 minutes
68891026557,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13526556,3381639,0.224004,722552,0.213669,2025-04-16 13:00:00+00:00,2025-04-16 13:15:00+00:00,2026-03-18 07:22:12+00:00,213.669,12.2,Open-Meteo historical hourly archive interpolated to 15 minutes
68891026558,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13351564,3337891,0.221106,726369,0.217613,2025-04-16 13:15:00+00:00,2025-04-16 13:30:00+00:00,2026-03-18 07:22:12+00:00,217.613,12.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68891363706,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13275624,3318906,0.219848,720158,0.216987,2025-04-16 13:30:00+00:00,2025-04-16 13:45:00+00:00,2026-03-18 07:22:12+00:00,216.98700000000002,12.299999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68891363707,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13508940,3377235,0.223712,746203,0.220951,2025-04-16 13:45:00+00:00,2025-04-16 14:00:00+00:00,2026-03-18 07:22:12+00:00,220.95100000000002,12.35,Open-Meteo historical hourly archive interpolated to 15 minutes
68891363708,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13139280,3284820,0.21759,703799,0.214258,2025-04-16 14:00:00+00:00,2025-04-16 14:15:00+00:00,2026-03-18 07:22:12+00:00,214.258,12.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68891363709,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13084548,3271137,0.216684,707676,0.216339,2025-04-16 14:15:00+00:00,2025-04-16 14:30:00+00:00,2026-03-18 07:22:12+00:00,216.339,12.325,Open-Meteo historical hourly archive interpolated to 15 minutes
68891702571,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13008792,3252198,0.215429,749858,0.23057,2025-04-16 14:30:00+00:00,2025-04-16 14:45:00+00:00,2026-03-18 07:22:12+00:00,230.57,12.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68891702572,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12922352,3230588,0.213997,803770,0.2488,2025-04-16 14:45:00+00:00,2025-04-16 15:00:00+00:00,2026-03-18 07:22:12+00:00,248.79999999999998,12.174999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68891702573,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13127144,3281786,0.217389,908743,0.276905,2025-04-16 15:00:00+00:00,2025-04-16 15:15:00+00:00,2026-03-18 07:22:12+00:00,276.90500000000003,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68891702574,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13087380,3271845,0.21673,977572,0.298783,2025-04-16 15:15:00+00:00,2025-04-16 15:30:00+00:00,2026-03-18 07:22:12+00:00,298.783,12.125,Open-Meteo historical hourly archive interpolated to 15 minutes
68892043148,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13023748,3255937,0.215676,1033599,0.317451,2025-04-16 15:30:00+00:00,2025-04-16 15:45:00+00:00,2026-03-18 07:22:12+00:00,317.45099999999996,12.15,Open-Meteo historical hourly archive interpolated to 15 minutes
68892043149,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12943640,3235910,0.214349,1060312,0.32767,2025-04-16 15:45:00+00:00,2025-04-16 16:00:00+00:00,2026-03-18 07:22:12+00:00,327.67,12.174999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68892043150,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13098276,3274569,0.21691,1098533,0.335474,2025-04-16 16:00:00+00:00,2025-04-16 16:15:00+00:00,2026-03-18 07:22:12+00:00,335.474,12.2,Open-Meteo historical hourly archive interpolated to 15 minutes
68892043151,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13206384,3301596,0.2187,1129336,0.342058,2025-04-16 16:15:00+00:00,2025-04-16 16:30:00+00:00,2026-03-18 07:22:12+00:00,342.058,12.174999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68892384750,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,13031752,3257938,0.215808,1152055,0.353615,2025-04-16 16:30:00+00:00,2025-04-16 16:45:00+00:00,2026-03-18 07:22:12+00:00,353.615,12.149999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68892384751,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12935792,3233948,0.214219,1173340,0.36282,2025-04-16 16:45:00+00:00,2025-04-16 17:00:00+00:00,2026-03-18 07:22:12+00:00,362.82,12.125,Open-Meteo historical hourly archive interpolated to 15 minutes
68892384752,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12355188,3088797,0.204604,1145762,0.370941,2025-04-16 17:00:00+00:00,2025-04-16 17:15:00+00:00,2026-03-18 07:22:12+00:00,370.94100000000003,12.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68892384753,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,12051668,3012917,0.199577,1135519,0.376884,2025-04-16 17:15:00+00:00,2025-04-16 17:30:00+00:00,2026-03-18 07:22:12+00:00,376.884,11.924999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68892728747,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11687344,2921836,0.193544,1136026,0.388806,2025-04-16 17:30:00+00:00,2025-04-16 17:45:00+00:00,2026-03-18 07:22:12+00:00,388.806,11.75,Open-Meteo historical hourly archive interpolated to 15 minutes
68892728748,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11437320,2859330,0.189403,1138983,0.398339,2025-04-16 17:45:00+00:00,2025-04-16 18:00:00+00:00,2026-03-18 07:22:12+00:00,398.339,11.575,Open-Meteo historical hourly archive interpolated to 15 minutes
68892728749,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11132104,2783026,0.184349,1138623,0.409131,2025-04-16 18:00:00+00:00,2025-04-16 18:15:00+00:00,2026-03-18 07:22:12+00:00,409.13100000000003,11.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68892728750,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11055552,2763888,0.183081,1142526,0.413376,2025-04-16 18:15:00+00:00,2025-04-16 18:30:00+00:00,2026-03-18 07:22:12+00:00,413.37600000000003,11.275,Open-Meteo historical hourly archive interpolated to 15 minutes
68893074998,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10922784,2730696,0.180882,1136901,0.416341,2025-04-16 18:30:00+00:00,2025-04-16 18:45:00+00:00,2026-03-18 07:22:12+00:00,416.341,11.15,Open-Meteo historical hourly archive interpolated to 15 minutes
68893074999,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10945944,2736486,0.181266,1143829,0.417992,2025-04-16 18:45:00+00:00,2025-04-16 19:00:00+00:00,2026-03-18 07:22:12+00:00,417.99199999999996,11.025,Open-Meteo historical hourly archive interpolated to 15 minutes
68893075000,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,11137612,2784403,0.18444,1165987,0.418757,2025-04-16 19:00:00+00:00,2025-04-16 19:15:00+00:00,2026-03-18 07:22:12+00:00,418.757,10.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68893075001,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10941016,2735254,0.181184,1146276,0.419075,2025-04-16 19:15:00+00:00,2025-04-16 19:30:00+00:00,2026-03-18 07:22:12+00:00,419.075,10.725,Open-Meteo historical hourly archive interpolated to 15 minutes
68893422411,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10786340,2696585,0.178622,1132566,0.42,2025-04-16 19:30:00+00:00,2025-04-16 19:45:00+00:00,2026-03-18 07:22:12+00:00,420.0,10.549999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68893422412,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10787076,2696769,0.178634,1133148,0.420187,2025-04-16 19:45:00+00:00,2025-04-16 20:00:00+00:00,2026-03-18 07:22:12+00:00,420.18699999999995,10.375,Open-Meteo historical hourly archive interpolated to 15 minutes
68893422413,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10743420,2685855,0.177911,1134913,0.422552,2025-04-16 20:00:00+00:00,2025-04-16 20:15:00+00:00,2026-03-18 07:22:12+00:00,422.55199999999996,10.2,Open-Meteo historical hourly archive interpolated to 15 minutes
68893422414,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10526280,2631570,0.174315,1114963,0.423687,2025-04-16 20:15:00+00:00,2025-04-16 20:30:00+00:00,2026-03-18 07:22:12+00:00,423.68699999999995,10.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68893772082,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10375664,2593916,0.171821,1106635,0.426627,2025-04-16 20:30:00+00:00,2025-04-16 20:45:00+00:00,2026-03-18 07:22:12+00:00,426.62699999999995,10.0,Open-Meteo historical hourly archive interpolated to 15 minutes
68893772083,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10199376,2549844,0.168901,1090360,0.427618,2025-04-16 20:45:00+00:00,2025-04-16 21:00:00+00:00,2026-03-18 07:22:12+00:00,427.618,9.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68893772084,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9759248,2439812,0.161613,1048204,0.429625,2025-04-16 21:00:00+00:00,2025-04-16 21:15:00+00:00,2026-03-18 07:22:12+00:00,429.625,9.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68893772085,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9625712,2406428,0.159401,1035584,0.430341,2025-04-16 21:15:00+00:00,2025-04-16 21:30:00+00:00,2026-03-18 07:22:12+00:00,430.34099999999995,9.725,Open-Meteo historical hourly archive interpolated to 15 minutes
68894122919,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9423892,2355973,0.156059,1023862,0.434581,2025-04-16 21:30:00+00:00,2025-04-16 21:45:00+00:00,2026-03-18 07:22:12+00:00,434.581,9.65,Open-Meteo historical hourly archive interpolated to 15 minutes
68894122920,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8834848,2208712,0.146305,968002,0.438265,2025-04-16 21:45:00+00:00,2025-04-16 22:00:00+00:00,2026-03-18 07:22:12+00:00,438.26500000000004,9.575,Open-Meteo historical hourly archive interpolated to 15 minutes
68894122921,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7967228,1991807,0.131937,889470,0.446564,2025-04-16 22:00:00+00:00,2025-04-16 22:15:00+00:00,2026-03-18 07:22:12+00:00,446.564,9.5,Open-Meteo historical hourly archive interpolated to 15 minutes
68894122922,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7856792,1964198,0.130108,877047,0.446517,2025-04-16 22:15:00+00:00,2025-04-16 22:30:00+00:00,2026-03-18 07:22:12+00:00,446.517,9.35,Open-Meteo historical hourly archive interpolated to 15 minutes
68894476930,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7770848,1942712,0.128684,872189,0.448954,2025-04-16 22:30:00+00:00,2025-04-16 22:45:00+00:00,2026-03-18 07:22:12+00:00,448.954,9.200000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68894476931,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7706004,1926501,0.127611,871520,0.452385,2025-04-16 22:45:00+00:00,2025-04-16 23:00:00+00:00,2026-03-18 07:22:12+00:00,452.385,9.05,Open-Meteo historical hourly archive interpolated to 15 minutes
68894476932,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7658668,1914667,0.126827,873837,0.456391,2025-04-16 23:00:00+00:00,2025-04-16 23:15:00+00:00,2026-03-18 07:22:12+00:00,456.39099999999996,8.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68894476933,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7598704,1899676,0.125834,871410,0.458715,2025-04-16 23:15:00+00:00,2025-04-16 23:30:00+00:00,2026-03-18 07:22:12+00:00,458.715,8.875,Open-Meteo historical hourly archive interpolated to 15 minutes
68894822968,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7634732,1908683,0.12643,875735,0.458816,2025-04-16 23:30:00+00:00,2025-04-16 23:45:00+00:00,2026-03-18 07:22:12+00:00,458.816,8.85,Open-Meteo historical hourly archive interpolated to 15 minutes
68894822969,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7598980,1899745,0.125838,872324,0.45918,2025-04-16 23:45:00+00:00,2025-04-17 00:00:00+00:00,2026-03-18 07:22:12+00:00,459.17999999999995,8.825000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68894822970,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7567048,1891762,0.125309,874844,0.462449,2025-04-17 00:00:00+00:00,2025-04-17 00:15:00+00:00,2026-03-18 07:22:12+00:00,462.449,8.8,Open-Meteo historical hourly archive interpolated to 15 minutes
68894822971,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7416288,1854072,0.122812,862142,0.464999,2025-04-17 00:15:00+00:00,2025-04-17 00:30:00+00:00,2026-03-18 07:22:12+00:00,464.999,8.825000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68894912447,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7497424,1874356,0.124156,875624,0.46716,2025-04-17 00:30:00+00:00,2025-04-17 00:45:00+00:00,2026-03-18 07:22:12+00:00,467.16,8.850000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
68895150556,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7457468,1864367,0.123494,874464,0.469041,2025-04-17 00:45:00+00:00,2025-04-17 01:00:00+00:00,2026-03-18 07:22:12+00:00,469.041,8.875,Open-Meteo historical hourly archive interpolated to 15 minutes
68895150557,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7317796,1829449,0.121181,855667,0.467718,2025-04-17 01:00:00+00:00,2025-04-17 01:15:00+00:00,2026-03-18 07:22:12+00:00,467.718,8.9,Open-Meteo historical hourly archive interpolated to 15 minutes
68895150558,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7192880,1798220,0.119112,838816,0.46647,2025-04-17 01:15:00+00:00,2025-04-17 01:30:00+00:00,2026-03-18 07:22:12+00:00,466.46999999999997,8.825,Open-Meteo historical hourly archive interpolated to 15 minutes
68895240724,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7059696,1764924,0.116907,823229,0.466439,2025-04-17 01:30:00+00:00,2025-04-17 01:45:00+00:00,2026-03-18 07:22:12+00:00,466.43899999999996,8.75,Open-Meteo historical hourly archive interpolated to 15 minutes
68895479895,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7087028,1771757,0.117359,825016,0.465649,2025-04-17 01:45:00+00:00,2025-04-17 02:00:00+00:00,2026-03-18 07:22:12+00:00,465.649,8.674999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68895479896,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7448904,1862226,0.123352,863094,0.463474,2025-04-17 02:00:00+00:00,2025-04-17 02:15:00+00:00,2026-03-18 07:22:12+00:00,463.474,8.6,Open-Meteo historical hourly archive interpolated to 15 minutes
68895479897,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7610652,1902663,0.12603,878616,0.461782,2025-04-17 02:15:00+00:00,2025-04-17 02:30:00+00:00,2026-03-18 07:22:12+00:00,461.78200000000004,8.549999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68895570752,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7683404,1920851,0.127235,884796,0.460627,2025-04-17 02:30:00+00:00,2025-04-17 02:45:00+00:00,2026-03-18 07:22:12+00:00,460.627,8.5,Open-Meteo historical hourly archive interpolated to 15 minutes
68895811043,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,7797728,1949432,0.129128,895518,0.459374,2025-04-17 02:45:00+00:00,2025-04-17 03:00:00+00:00,2026-03-18 07:22:12+00:00,459.374,8.45,Open-Meteo historical hourly archive interpolated to 15 minutes
68895811044,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8138092,2034523,0.134764,926517,0.455398,2025-04-17 03:00:00+00:00,2025-04-17 03:15:00+00:00,2026-03-18 07:22:12+00:00,455.398,8.4,Open-Meteo historical hourly archive interpolated to 15 minutes
68895811045,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8239680,2059920,0.136447,940073,0.456364,2025-04-17 03:15:00+00:00,2025-04-17 03:30:00+00:00,2026-03-18 07:22:12+00:00,456.364,8.35,Open-Meteo historical hourly archive interpolated to 15 minutes
68895902589,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8391328,2097832,0.138958,957711,0.456524,2025-04-17 03:30:00+00:00,2025-04-17 03:45:00+00:00,2026-03-18 07:22:12+00:00,456.524,8.3,Open-Meteo historical hourly archive interpolated to 15 minutes
68896143942,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,8550876,2137719,0.1416,975927,0.456527,2025-04-17 03:45:00+00:00,2025-04-17 04:00:00+00:00,2026-03-18 07:22:12+00:00,456.52700000000004,8.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68896143943,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9009808,2252452,0.149199,1018372,0.452117,2025-04-17 04:00:00+00:00,2025-04-17 04:15:00+00:00,2026-03-18 07:22:12+00:00,452.117,8.2,Open-Meteo historical hourly archive interpolated to 15 minutes
68896143944,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9236436,2309109,0.152952,1040639,0.450667,2025-04-17 04:15:00+00:00,2025-04-17 04:30:00+00:00,2026-03-18 07:22:12+00:00,450.667,8.174999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68896236177,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9275656,2318914,0.153601,1042611,0.449612,2025-04-17 04:30:00+00:00,2025-04-17 04:45:00+00:00,2026-03-18 07:22:12+00:00,449.612,8.149999999999999,Open-Meteo historical hourly archive interpolated to 15 minutes
68896478592,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9371388,2342847,0.155187,1049113,0.447794,2025-04-17 04:45:00+00:00,2025-04-17 05:00:00+00:00,2026-03-18 07:22:12+00:00,447.79400000000004,8.125,Open-Meteo historical hourly archive interpolated to 15 minutes
68896478593,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9747492,2436873,0.161415,1082313,0.44414,2025-04-17 05:00:00+00:00,2025-04-17 05:15:00+00:00,2026-03-18 07:22:12+00:00,444.14,8.1,Open-Meteo historical hourly archive interpolated to 15 minutes
68896478594,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,9787028,2446757,0.162069,1086603,0.444099,2025-04-17 05:15:00+00:00,2025-04-17 05:30:00+00:00,2026-03-18 07:22:12+00:00,444.09900000000005,8.175,Open-Meteo historical hourly archive interpolated to 15 minutes
68896571516,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10016408,2504102,0.165868,1106855,0.442017,2025-04-17 05:30:00+00:00,2025-04-17 05:45:00+00:00,2026-03-18 07:22:12+00:00,442.017,8.25,Open-Meteo historical hourly archive interpolated to 15 minutes
68897061876,Nederland,ElectricityMix,15 minutes,UTC,Providing,Current,10115816,2528954,0.167514,1106392,0.43749,2025-04-17 05:45:00+00:00,2025-04-17 06:00:00+00:00,2026-03-18 07:22:12+00:00,437.49,8.325000000000001,Open-Meteo historical hourly archive interpolated to 15 minutes
